id,company_id,data_point,date_of_data,internal_company_id,report_type,created_by,created_date,last_modified_by,last_modified_date
237979,20919,0.689655172413793,2022-12-07,95,5,BATCH,2022-12-09 00:27:33.4980000,BATCH,2022-12-09 00:27:33.4980000
237994,19900,0.757281553398058,2022-12-07,93,5,BATCH,2022-12-09 00:27:35.0390000,BATCH,2022-12-09 00:27:35.0390000
238009,23199,0,2022-12-07,94,5,BATCH,2022-12-09 00:27:35.7360000,BATCH,2022-12-09 00:27:35.7360000
238024,32700,0,2022-12-07,89,5,BATCH,2022-12-09 00:27:36.3040000,BATCH,2022-12-09 00:27:36.3040000
236745,32700,0,2022-12-06,89,5,BATCH,2022-12-07 08:13:14.8570000,BATCH,2022-12-07 08:13:14.8570000
236730,23199,0.151515151515151,2022-12-06,94,5,BATCH,2022-12-07 08:13:12.7900000,BATCH,2022-12-07 08:13:12.7900000
236715,19900,0.805825242718447,2022-12-06,93,5,BATCH,2022-12-07 08:13:10.5900000,BATCH,2022-12-07 08:13:10.5900000
236700,20919,0.653179190751445,2022-12-06,95,5,BATCH,2022-12-07 08:13:08.4380000,BATCH,2022-12-07 08:13:08.4380000
158136,19900,0.851851851851852,2022-11-23,93,5,BATCH,2022-12-05 17:40:35.6160000,BATCH,2022-12-05 17:40:35.6160000
157888,19900,0.87962962962963,2022-11-22,93,5,BATCH,2022-12-05 17:39:52.9230000,BATCH,2022-12-05 17:39:52.9230000
157642,19900,0.87962962962963,2022-11-21,93,5,BATCH,2022-12-05 17:39:14.0420000,BATCH,2022-12-05 17:39:14.0420000
157770,20919,0.687861271676301,2022-11-21,95,5,BATCH,2022-12-05 17:39:36.0120000,BATCH,2022-12-05 17:39:36.0120000
157580,20919,0.710982658959538,2022-11-20,95,5,BATCH,2022-12-05 17:39:02.0090000,BATCH,2022-12-05 17:39:02.0090000
157486,19900,0.842592592592593,2022-11-20,93,5,BATCH,2022-12-05 17:38:47.4810000,BATCH,2022-12-05 17:38:47.4810000
157279,19900,0.842592592592593,2022-11-19,93,5,BATCH,2022-12-05 17:38:14.0370000,BATCH,2022-12-05 17:38:14.0370000
157376,23199,0.545454545454545,2022-11-19,94,5,BATCH,2022-12-05 17:38:30.9870000,BATCH,2022-12-05 17:38:30.9870000
157435,20919,0.682080924855491,2022-11-19,95,5,BATCH,2022-12-05 17:38:40.5230000,BATCH,2022-12-05 17:38:40.5230000
157201,20919,0.624277456647399,2022-11-18,95,5,BATCH,2022-12-05 17:37:59.5420000,BATCH,2022-12-05 17:37:59.5420000
157167,23199,0.575757575757576,2022-11-18,94,5,BATCH,2022-12-05 17:37:54.2630000,BATCH,2022-12-05 17:37:54.2630000
157092,19900,0.851851851851852,2022-11-18,93,5,BATCH,2022-12-05 17:37:43.0550000,BATCH,2022-12-05 17:37:43.0550000
156896,19900,0.87037037037037,2022-11-17,93,5,BATCH,2022-12-05 17:37:10.7730000,BATCH,2022-12-05 17:37:10.7730000
157022,23199,0.575757575757576,2022-11-17,94,5,BATCH,2022-12-05 17:37:32.3420000,BATCH,2022-12-05 17:37:32.3420000
156988,20919,0.624277456647399,2022-11-17,95,5,BATCH,2022-12-05 17:37:27.7530000,BATCH,2022-12-05 17:37:27.7530000
156830,20919,0.619047619047619,2022-11-16,95,5,BATCH,2022-12-05 17:36:59.0010000,BATCH,2022-12-05 17:36:59.0010000
156782,23199,0.575757575757576,2022-11-16,94,5,BATCH,2022-12-05 17:36:50.6280000,BATCH,2022-12-05 17:36:50.6280000
156700,19900,0.944444444444444,2022-11-16,93,5,BATCH,2022-12-05 17:36:38.7420000,BATCH,2022-12-05 17:36:38.7420000
156474,19900,0.898148148148148,2022-11-15,93,5,BATCH,2022-12-05 17:36:01.9010000,BATCH,2022-12-05 17:36:01.9010000
156585,23199,0.575757575757576,2022-11-15,94,5,BATCH,2022-12-05 17:36:20.6420000,BATCH,2022-12-05 17:36:20.6420000
156654,20919,0.613095238095238,2022-11-15,95,5,BATCH,2022-12-05 17:36:32.1550000,BATCH,2022-12-05 17:36:32.1550000
156436,20919,0.577380952380952,2022-11-14,95,5,BATCH,2022-12-05 17:35:53.7420000,BATCH,2022-12-05 17:35:53.7420000
156321,23199,0.575757575757576,2022-11-14,94,5,BATCH,2022-12-05 17:35:36.1480000,BATCH,2022-12-05 17:35:36.1480000
156240,19900,0.861111111111111,2022-11-14,93,5,BATCH,2022-12-05 17:35:24.3640000,BATCH,2022-12-05 17:35:24.3640000
156202,19900,0.824074074074074,2022-11-13,93,5,BATCH,2022-12-05 17:35:19.0690000,BATCH,2022-12-05 17:35:19.0690000
156192,23199,0.575757575757576,2022-11-13,94,5,BATCH,2022-12-05 17:35:17.6980000,BATCH,2022-12-05 17:35:17.6980000
156153,20919,0.577380952380952,2022-11-13,95,5,BATCH,2022-12-05 17:35:11.6150000,BATCH,2022-12-05 17:35:11.6150000
155996,20919,0.607142857142857,2022-11-12,95,5,BATCH,2022-12-05 17:34:42.5940000,BATCH,2022-12-05 17:34:42.5940000
155926,23199,0.575757575757576,2022-11-12,94,5,BATCH,2022-12-05 17:34:31.1990000,BATCH,2022-12-05 17:34:31.1990000
155951,19900,0.87962962962963,2022-11-12,93,5,BATCH,2022-12-05 17:34:34.6230000,BATCH,2022-12-05 17:34:34.6230000
155650,19900,0.898148148148148,2022-11-11,93,5,BATCH,2022-12-05 17:33:47.0530000,BATCH,2022-12-05 17:33:47.0530000
155804,23199,0.575757575757576,2022-11-11,94,5,BATCH,2022-12-05 17:34:13.5640000,BATCH,2022-12-05 17:34:13.5640000
155764,20919,0.607142857142857,2022-11-11,95,5,BATCH,2022-12-05 17:34:07.2160000,BATCH,2022-12-05 17:34:07.2160000
155547,20919,0.654761904761905,2022-11-10,95,5,BATCH,2022-12-05 17:33:28.9980000,BATCH,2022-12-05 17:33:28.9980000
155570,23199,0.575757575757576,2022-11-10,94,5,BATCH,2022-12-05 17:33:33.1880000,BATCH,2022-12-05 17:33:33.1880000
155472,19900,0.833333333333333,2022-11-10,93,5,BATCH,2022-12-05 17:33:17.4430000,BATCH,2022-12-05 17:33:17.4430000
155261,19900,0.833333333333333,2022-11-09,93,5,BATCH,2022-12-05 17:32:43.2180000,BATCH,2022-12-05 17:32:43.2180000
155401,23199,0.575757575757576,2022-11-09,94,5,BATCH,2022-12-05 17:33:06.9320000,BATCH,2022-12-05 17:33:06.9320000
155355,20919,0.672619047619048,2022-11-09,95,5,BATCH,2022-12-05 17:32:59.3970000,BATCH,2022-12-05 17:32:59.3970000
35835,20919,0.707317073170732,2022-11-08,95,5,BATCH,2022-11-08 14:58:16.0800000,BATCH,2022-11-08 14:58:16.0800000
35787,23199,0.575757575757576,2022-11-08,94,5,BATCH,2022-11-08 14:58:14.6540000,BATCH,2022-11-08 14:58:14.6540000
35879,19900,0.833333333333333,2022-11-08,93,5,BATCH,2022-11-08 14:58:17.7680000,BATCH,2022-11-08 14:58:17.7680000
35681,19900,0.833333333333333,2022-11-07,93,5,BATCH,2022-11-07 20:00:08.8930000,BATCH,2022-11-07 20:00:08.8930000
35511,23199,0.606060606060606,2022-11-07,94,5,BATCH,2022-11-07 20:00:03.6150000,BATCH,2022-11-07 20:00:03.6150000
35596,20919,0.707317073170732,2022-11-07,95,5,BATCH,2022-11-07 20:00:06.1850000,BATCH,2022-11-07 20:00:06.1850000
35332,20919,0.713414634146341,2022-11-06,95,5,BATCH,2022-11-06 20:00:03.6120000,BATCH,2022-11-06 20:00:03.6120000
35284,23199,0.606060606060606,2022-11-06,94,5,BATCH,2022-11-06 20:00:02.2820000,BATCH,2022-11-06 20:00:02.2820000
35376,19900,0.833333333333333,2022-11-06,93,5,BATCH,2022-11-06 20:00:05.1550000,BATCH,2022-11-06 20:00:05.1550000
35160,19900,0.740740740740741,2022-11-05,93,5,BATCH,2022-11-05 20:00:06.9440000,BATCH,2022-11-05 20:00:06.9440000
35078,23199,0.606060606060606,2022-11-05,94,5,BATCH,2022-11-05 20:00:04.2590000,BATCH,2022-11-05 20:00:04.2590000
35101,20919,0.664634146341463,2022-11-05,95,5,BATCH,2022-11-05 20:00:04.9140000,BATCH,2022-11-05 20:00:04.9140000
34876,20919,0.695121951219512,2022-11-04,95,5,BATCH,2022-11-04 20:00:03.6800000,BATCH,2022-11-04 20:00:03.6800000
34828,23199,0.636363636363636,2022-11-04,94,5,BATCH,2022-11-04 20:00:02.3230000,BATCH,2022-11-04 20:00:02.3230000
34915,19900,0.703703703703704,2022-11-04,93,5,BATCH,2022-11-04 20:00:05.1420000,BATCH,2022-11-04 20:00:05.1420000
34672,19900,0.703703703703704,2022-11-03,93,5,BATCH,2022-11-03 20:00:07.2620000,BATCH,2022-11-03 20:00:07.2620000
34577,23199,0.636363636363636,2022-11-03,94,5,BATCH,2022-11-03 20:00:04.0220000,BATCH,2022-11-03 20:00:04.0220000
34614,20919,0.689024390243902,2022-11-03,95,5,BATCH,2022-11-03 20:00:05.1050000,BATCH,2022-11-03 20:00:05.1050000
34359,20919,0.680981595092025,2022-11-02,95,5,BATCH,2022-11-02 20:00:02.9760000,BATCH,2022-11-02 20:00:02.9760000
34335,23199,0.636363636363636,2022-11-02,94,5,BATCH,2022-11-02 20:00:02.2360000,BATCH,2022-11-02 20:00:02.2360000
34454,19900,0.777777777777778,2022-11-02,93,5,BATCH,2022-11-02 20:00:06.4110000,BATCH,2022-11-02 20:00:06.4110000
34168,19900,0.777777777777778,2022-11-01,93,5,BATCH,2022-11-01 20:00:05.0430000,BATCH,2022-11-01 20:00:05.0430000
34146,23199,0.515151515151515,2022-11-01,94,5,BATCH,2022-11-01 20:00:04.1040000,BATCH,2022-11-01 20:00:04.1040000
34215,20919,0.619631901840491,2022-11-01,95,5,BATCH,2022-11-01 20:00:06.8730000,BATCH,2022-11-01 20:00:06.8730000
33739,20919,0.631901840490798,2022-10-31,95,5,BATCH,2022-10-31 20:01:58.1640000,BATCH,2022-10-31 20:01:58.1640000
33679,23199,0.407407407407407,2022-10-31,94,5,BATCH,2022-10-31 20:01:55.9550000,BATCH,2022-10-31 20:01:55.9550000
33729,19900,0.814814814814815,2022-10-31,93,5,BATCH,2022-10-31 20:01:57.8050000,BATCH,2022-10-31 20:01:57.8050000
33082,19900,0.861111111111111,2022-10-30,93,5,BATCH,2022-10-30 20:00:05.8380000,BATCH,2022-10-30 20:00:05.8380000
33000,23199,0.407407407407407,2022-10-30,94,5,BATCH,2022-10-30 20:00:02.7620000,BATCH,2022-10-30 20:00:02.7620000
33010,20919,0.631901840490798,2022-10-30,95,5,BATCH,2022-10-30 20:00:03.0830000,BATCH,2022-10-30 20:00:03.0830000
32897,20919,0.601226993865031,2022-10-29,95,5,BATCH,2022-10-29 20:00:04.3230000,BATCH,2022-10-29 20:00:04.3230000
32833,23199,0.407407407407407,2022-10-29,94,5,BATCH,2022-10-29 20:00:02.7230000,BATCH,2022-10-29 20:00:02.7230000
32860,19900,0.852941176470588,2022-10-29,93,5,BATCH,2022-10-29 20:00:03.3960000,BATCH,2022-10-29 20:00:03.3960000
32666,19900,0.911764705882353,2022-10-28,93,5,BATCH,2022-10-28 20:00:04.2360000,BATCH,2022-10-28 20:00:04.2360000
32624,23199,0.407407407407407,2022-10-28,94,5,BATCH,2022-10-28 20:00:03.1940000,BATCH,2022-10-28 20:00:03.1940000
32707,20919,0.539877300613497,2022-10-28,95,5,BATCH,2022-10-28 20:00:05.2690000,BATCH,2022-10-28 20:00:05.2690000
32480,20919,0.558282208588957,2022-10-27,95,5,BATCH,2022-10-27 20:00:08.6810000,BATCH,2022-10-27 20:00:08.6810000
32396,23199,0.407407407407407,2022-10-27,94,5,BATCH,2022-10-27 20:00:06.3820000,BATCH,2022-10-27 20:00:06.3820000
32438,19900,0.911764705882353,2022-10-27,93,5,BATCH,2022-10-27 20:00:07.5770000,BATCH,2022-10-27 20:00:07.5770000
31860,19900,0.911764705882353,2022-10-26,93,5,BATCH,2022-10-26 20:00:05.7370000,BATCH,2022-10-26 20:00:05.7370000
31927,23199,0.444444444444444,2022-10-26,94,5,BATCH,2022-10-26 20:00:07.9660000,BATCH,2022-10-26 20:00:07.9660000
31901,20919,0.595092024539877,2022-10-26,95,5,BATCH,2022-10-26 20:00:07.0910000,BATCH,2022-10-26 20:00:07.0910000
31223,20919,0.680981595092025,2022-10-25,95,5,BATCH,2022-10-25 20:00:13.3820000,BATCH,2022-10-25 20:00:13.3820000
31131,23199,0.444444444444444,2022-10-25,94,5,BATCH,2022-10-25 20:00:08.3840000,BATCH,2022-10-25 20:00:08.3840000
31163,19900,0.911764705882353,2022-10-25,93,5,BATCH,2022-10-25 20:00:10.0890000,BATCH,2022-10-25 20:00:10.0890000
30997,19900,0.911764705882353,2022-10-24,93,5,BATCH,2022-10-24 20:00:07.3100000,BATCH,2022-10-24 20:00:07.3100000
30992,23199,0.444444444444444,2022-10-24,94,5,BATCH,2022-10-24 20:00:07.1790000,BATCH,2022-10-24 20:00:07.1790000
30966,20919,0.687116564417178,2022-10-24,95,5,BATCH,2022-10-24 20:00:06.4670000,BATCH,2022-10-24 20:00:06.4670000
30720,20919,0.693251533742331,2022-10-23,95,5,BATCH,2022-10-23 20:00:08.5820000,BATCH,2022-10-23 20:00:08.5820000
30636,23199,0.444444444444444,2022-10-23,94,5,BATCH,2022-10-23 20:00:06.2210000,BATCH,2022-10-23 20:00:06.2210000
30671,19900,0.911764705882353,2022-10-23,93,5,BATCH,2022-10-23 20:00:07.2460000,BATCH,2022-10-23 20:00:07.2460000
30452,19900,0.901960784313726,2022-10-22,93,5,BATCH,2022-10-22 20:00:04.6550000,BATCH,2022-10-22 20:00:04.6550000
30399,23199,0.259259259259259,2022-10-22,94,5,BATCH,2022-10-22 20:00:03.1810000,BATCH,2022-10-22 20:00:03.1810000
30498,20919,0.656441717791411,2022-10-22,95,5,BATCH,2022-10-22 20:00:05.9500000,BATCH,2022-10-22 20:00:05.9500000
30250,20919,0.656441717791411,2022-10-21,95,5,BATCH,2022-10-21 20:00:08.1670000,BATCH,2022-10-21 20:00:08.1670000
30183,23199,0.259259259259259,2022-10-21,94,5,BATCH,2022-10-21 20:00:06.2380000,BATCH,2022-10-21 20:00:06.2380000
30204,19900,0.901960784313726,2022-10-21,93,5,BATCH,2022-10-21 20:00:06.8300000,BATCH,2022-10-21 20:00:06.8300000
29982,19900,0.833333333333333,2022-10-20,93,5,BATCH,2022-10-20 20:00:07.5380000,BATCH,2022-10-20 20:00:07.5380000
29958,23199,0.259259259259259,2022-10-20,94,5,BATCH,2022-10-20 20:00:06.8680000,BATCH,2022-10-20 20:00:06.8680000
30038,20919,0.662576687116564,2022-10-20,95,5,BATCH,2022-10-20 20:00:09.1350000,BATCH,2022-10-20 20:00:09.1350000
28973,20919,0.662576687116564,2022-10-19,95,5,BATCH,2022-10-19 20:00:06.2850000,BATCH,2022-10-19 20:00:06.2850000
28894,23199,0.259259259259259,2022-10-19,94,5,BATCH,2022-10-19 20:00:03.9140000,BATCH,2022-10-19 20:00:03.9140000
28927,19900,0.803921568627451,2022-10-19,93,5,BATCH,2022-10-19 20:00:04.8750000,BATCH,2022-10-19 20:00:04.8750000
28708,19900,0.794117647058824,2022-10-18,93,5,BATCH,2022-10-18 20:00:09.2130000,BATCH,2022-10-18 20:00:09.2130000
28667,23199,0.259259259259259,2022-10-18,94,5,BATCH,2022-10-18 20:00:07.8820000,BATCH,2022-10-18 20:00:07.8820000
28752,20919,0.662576687116564,2022-10-18,95,5,BATCH,2022-10-18 20:00:10.5940000,BATCH,2022-10-18 20:00:10.5940000
28192,20919,0.705521472392638,2022-10-17,95,5,BATCH,2022-10-17 20:00:08.1780000,BATCH,2022-10-17 20:00:08.1780000
28065,23199,0.259259259259259,2022-10-17,94,5,BATCH,2022-10-17 20:00:04.2750000,BATCH,2022-10-17 20:00:04.2750000
28108,19900,0.872549019607843,2022-10-17,93,5,BATCH,2022-10-17 20:00:05.6710000,BATCH,2022-10-17 20:00:05.6710000
27882,19900,0.754901960784314,2022-10-16,93,5,BATCH,2022-10-16 20:00:05.3760000,BATCH,2022-10-16 20:00:05.3760000
27840,23199,0.259259259259259,2022-10-16,94,5,BATCH,2022-10-16 20:00:03.9140000,BATCH,2022-10-16 20:00:03.9140000
27923,20919,0.668711656441718,2022-10-16,95,5,BATCH,2022-10-16 20:00:06.6220000,BATCH,2022-10-16 20:00:06.6220000
27697,20919,0.687116564417178,2022-10-15,95,5,BATCH,2022-10-15 20:00:06.5090000,BATCH,2022-10-15 20:00:06.5090000
27614,23199,0.259259259259259,2022-10-15,94,5,BATCH,2022-10-15 20:00:03.9720000,BATCH,2022-10-15 20:00:03.9720000
27656,19900,0.725490196078431,2022-10-15,93,5,BATCH,2022-10-15 20:00:05.2630000,BATCH,2022-10-15 20:00:05.2630000
27416,19900,0.705882352941176,2022-10-14,93,5,BATCH,2022-10-14 20:00:07.7530000,BATCH,2022-10-14 20:00:07.7530000
27391,23199,0.259259259259259,2022-10-14,94,5,BATCH,2022-10-14 20:00:06.9860000,BATCH,2022-10-14 20:00:06.9860000
27465,20919,0.656441717791411,2022-10-14,95,5,BATCH,2022-10-14 20:00:09.2940000,BATCH,2022-10-14 20:00:09.2940000
27203,20919,0.625766871165644,2022-10-13,95,5,BATCH,2022-10-13 20:00:05.6150000,BATCH,2022-10-13 20:00:05.6150000
27208,23199,0.259259259259259,2022-10-13,94,5,BATCH,2022-10-13 20:00:05.7630000,BATCH,2022-10-13 20:00:05.7630000
27249,19900,0.754901960784314,2022-10-13,93,5,BATCH,2022-10-13 20:00:07.1700000,BATCH,2022-10-13 20:00:07.1700000
26965,19900,0.794117647058824,2022-10-12,93,5,BATCH,2022-10-12 20:00:05.8740000,BATCH,2022-10-12 20:00:05.8740000
26956,23199,0.296296296296296,2022-10-12,94,5,BATCH,2022-10-12 20:00:05.5840000,BATCH,2022-10-12 20:00:05.5840000
26937,20919,0.662576687116564,2022-10-12,95,5,BATCH,2022-10-12 20:00:04.9770000,BATCH,2022-10-12 20:00:04.9770000
26794,20919,0.711656441717791,2022-10-11,95,5,BATCH,2022-10-11 20:00:02.9030000,BATCH,2022-10-11 20:00:02.9030000
26546,20919,0.723926380368098,2022-10-10,95,5,BATCH,2022-10-10 20:00:17.2080000,BATCH,2022-10-10 20:00:17.2080000
26444,20919,0.711656441717791,2022-10-09,95,5,BATCH,2022-10-10 20:00:13.5250000,BATCH,2022-10-10 20:00:13.5250000
26340,20919,0.736196319018405,2022-10-08,95,5,BATCH,2022-10-10 20:00:08.5030000,BATCH,2022-10-10 20:00:08.5030000
25732,20919,0.736196319018405,2022-10-07,95,5,BATCH,2022-10-07 20:00:05.9950000,BATCH,2022-10-07 20:00:05.9950000
25647,23199,0.296296296296296,2022-10-07,94,5,BATCH,2022-10-07 20:00:03.7010000,BATCH,2022-10-07 20:00:03.7010000
25672,19900,0.794117647058824,2022-10-07,93,5,BATCH,2022-10-07 20:00:04.3680000,BATCH,2022-10-07 20:00:04.3680000
19142,19900,0.745098039215686,2022-10-06,93,5,BATCH,2022-10-06 20:00:04.7190000,BATCH,2022-10-06 20:00:04.7190000
19100,23199,0.296296296296296,2022-10-06,94,5,BATCH,2022-10-06 20:00:03.5190000,BATCH,2022-10-06 20:00:03.5190000
19188,20919,0.736196319018405,2022-10-06,95,5,BATCH,2022-10-06 20:00:06.0160000,BATCH,2022-10-06 20:00:06.0160000
8854,20919,0.773006134969325,2022-10-05,95,5,BATCH,2022-10-05 20:00:08.5210000,BATCH,2022-10-05 20:00:08.5210000
8777,23199,0.296296296296296,2022-10-05,94,5,BATCH,2022-10-05 20:00:06.3200000,BATCH,2022-10-05 20:00:06.3200000
8865,19900,0.950980392156863,2022-10-05,93,5,BATCH,2022-10-05 20:00:08.8290000,BATCH,2022-10-05 20:00:08.8290000
8596,19900,0.911764705882353,2022-10-04,93,5,BATCH,2022-10-04 20:04:05.7550000,BATCH,2022-10-04 20:04:05.7550000
8635,23199,0.296296296296296,2022-10-04,94,5,BATCH,2022-10-04 20:04:06.8800000,BATCH,2022-10-04 20:04:06.8800000
8566,20919,0.791411042944785,2022-10-04,95,5,BATCH,2022-10-04 20:04:04.9980000,BATCH,2022-10-04 20:04:04.9980000
8478,20919,0.797546012269939,2022-10-03,95,5,BATCH,2022-10-04 20:04:02.3980000,BATCH,2022-10-04 20:04:02.3980000
8421,23199,0.296296296296296,2022-10-03,94,5,BATCH,2022-10-04 20:04:00.8970000,BATCH,2022-10-04 20:04:00.8970000
8377,19900,0.901960784313726,2022-10-03,93,5,BATCH,2022-10-04 20:03:59.6880000,BATCH,2022-10-04 20:03:59.6880000
8189,19900,0.901960784313726,2022-10-02,93,5,BATCH,2022-10-04 20:03:53.9500000,BATCH,2022-10-04 20:03:53.9500000
8147,23199,0.296296296296296,2022-10-02,94,5,BATCH,2022-10-04 20:03:52.8290000,BATCH,2022-10-04 20:03:52.8290000
8232,20919,0.822085889570552,2022-10-02,95,5,BATCH,2022-10-04 20:03:55.0580000,BATCH,2022-10-04 20:03:55.0580000
7951,20919,0.809815950920245,2022-10-01,95,5,BATCH,2022-10-04 20:03:47.5350000,BATCH,2022-10-04 20:03:47.5350000
7981,23199,0.296296296296296,2022-10-01,94,5,BATCH,2022-10-04 20:03:48.3240000,BATCH,2022-10-04 20:03:48.3240000
8021,19900,0.892156862745098,2022-10-01,93,5,BATCH,2022-10-04 20:03:49.3840000,BATCH,2022-10-04 20:03:49.3840000
6086,19900,0.950980392156863,2022-09-30,93,5,BATCH,2022-10-04 20:02:56.6350000,BATCH,2022-10-04 20:02:56.6350000
6041,23199,0.296296296296296,2022-09-30,94,5,BATCH,2022-10-04 20:02:55.3150000,BATCH,2022-10-04 20:02:55.3150000
6115,20919,0.809815950920245,2022-09-30,95,5,BATCH,2022-10-04 20:02:57.4500000,BATCH,2022-10-04 20:02:57.4500000
5936,20919,0.785276073619632,2022-09-29,95,5,BATCH,2022-10-04 20:02:51.6780000,BATCH,2022-10-04 20:02:51.6780000
5847,23199,0.296296296296296,2022-09-29,94,5,BATCH,2022-10-04 20:02:49.1340000,BATCH,2022-10-04 20:02:49.1340000
5893,19900,0.950980392156863,2022-09-29,93,5,BATCH,2022-10-04 20:02:50.3920000,BATCH,2022-10-04 20:02:50.3920000
5744,19900,0.950980392156863,2022-09-28,93,5,BATCH,2022-10-04 20:02:45.8340000,BATCH,2022-10-04 20:02:45.8340000
5734,23199,0.296296296296296,2022-09-28,94,5,BATCH,2022-10-04 20:02:45.5430000,BATCH,2022-10-04 20:02:45.5430000
5678,20919,0.694117647058824,2022-09-28,95,5,BATCH,2022-10-04 20:02:43.9700000,BATCH,2022-10-04 20:02:43.9700000
5561,20919,0.670588235294118,2022-09-27,95,5,BATCH,2022-10-04 20:02:40.6810000,BATCH,2022-10-04 20:02:40.6810000
5483,23199,0.296296296296296,2022-09-27,94,5,BATCH,2022-10-04 20:02:38.4550000,BATCH,2022-10-04 20:02:38.4550000
5523,19900,1,2022-09-27,93,5,BATCH,2022-10-04 20:02:39.6410000,BATCH,2022-10-04 20:02:39.6410000
5296,19900,1,2022-09-26,93,5,BATCH,2022-10-04 20:02:32.9600000,BATCH,2022-10-04 20:02:32.9600000
5255,23199,0.296296296296296,2022-09-26,94,5,BATCH,2022-10-04 20:02:31.8110000,BATCH,2022-10-04 20:02:31.8110000
5377,20919,0.664705882352941,2022-09-26,95,5,BATCH,2022-10-04 20:02:35.4260000,BATCH,2022-10-04 20:02:35.4260000
5142,20919,0.758823529411765,2022-09-25,95,5,BATCH,2022-10-04 20:02:27.7760000,BATCH,2022-10-04 20:02:27.7760000
5051,23199,0.296296296296296,2022-09-25,94,5,BATCH,2022-10-04 20:02:25.0670000,BATCH,2022-10-04 20:02:25.0670000
5070,19900,1,2022-09-25,93,5,BATCH,2022-10-04 20:02:25.6560000,BATCH,2022-10-04 20:02:25.6560000
4903,19900,1,2022-09-24,93,5,BATCH,2022-10-04 20:02:20.8010000,BATCH,2022-10-04 20:02:20.8010000
4873,23199,0.296296296296296,2022-09-24,94,5,BATCH,2022-10-04 20:02:19.9670000,BATCH,2022-10-04 20:02:19.9670000
4954,20919,0.758823529411765,2022-09-24,95,5,BATCH,2022-10-04 20:02:22.2470000,BATCH,2022-10-04 20:02:22.2470000
2400,20919,0.729411764705882,2022-09-23,95,5,BATCH,2022-10-04 20:01:04.1260000,BATCH,2022-10-04 20:01:04.1260000
2339,23199,0.296296296296296,2022-09-23,94,5,BATCH,2022-10-04 20:01:02.1560000,BATCH,2022-10-04 20:01:02.1560000
2348,19900,1,2022-09-23,93,5,BATCH,2022-10-04 20:01:02.4440000,BATCH,2022-10-04 20:01:02.4440000
275,20919,0.729411764705882,2022-09-22,0,5,BATCH,2022-09-22 20:00:18.2050000,BATCH,2022-09-22 20:00:18.2050000
294,23199,0.296296296296296,2022-09-22,0,5,BATCH,2022-09-22 20:00:19.0710000,BATCH,2022-09-22 20:00:19.0710000
105,20919,0.7,2022-09-21,0,5,BATCH,2022-09-22 20:00:09.1380000,BATCH,2022-09-22 20:00:09.1380000
132,23199,0.296296296296296,2022-09-21,0,5,BATCH,2022-09-22 20:00:10.8050000,BATCH,2022-09-22 20:00:10.8050000
153,19900,1,2022-09-21,0,5,BATCH,2022-09-22 20:00:11.9580000,BATCH,2022-09-22 20:00:11.9580000
155147,23199,0.296296296296296,2022-09-20,94,5,BATCH,2022-12-05 17:09:47.7790000,BATCH,2022-12-05 17:09:47.7790000
155127,19900,0.970588235294118,2022-09-20,93,5,BATCH,2022-12-05 17:09:45.0180000,BATCH,2022-12-05 17:09:45.0180000
155107,20919,0.658823529411765,2022-09-20,95,5,BATCH,2022-12-05 17:09:42.1570000,BATCH,2022-12-05 17:09:42.1570000
154977,20919,0.752941176470588,2022-09-19,95,5,BATCH,2022-12-05 17:09:10.5100000,BATCH,2022-12-05 17:09:10.5100000
155028,19900,0.970588235294118,2022-09-19,93,5,BATCH,2022-12-05 17:09:17.5560000,BATCH,2022-12-05 17:09:17.5560000
154918,23199,0.481481481481482,2022-09-19,94,5,BATCH,2022-12-05 17:09:01.4150000,BATCH,2022-12-05 17:09:01.4150000
154744,23199,0.481481481481482,2022-09-18,94,5,BATCH,2022-12-05 17:08:31.8410000,BATCH,2022-12-05 17:08:31.8410000
154762,19900,0.92156862745098,2022-09-18,93,5,BATCH,2022-12-05 17:08:34.3990000,BATCH,2022-12-05 17:08:34.3990000
154811,20919,0.794117647058824,2022-09-18,95,5,BATCH,2022-12-05 17:08:42.2320000,BATCH,2022-12-05 17:08:42.2320000
154545,20919,0.823529411764706,2022-09-17,95,5,BATCH,2022-12-05 17:08:00.1310000,BATCH,2022-12-05 17:08:00.1310000
154517,19900,0.901960784313726,2022-09-17,93,5,BATCH,2022-12-05 17:07:55.6280000,BATCH,2022-12-05 17:07:55.6280000
154502,23199,0.481481481481482,2022-09-17,94,5,BATCH,2022-12-05 17:07:53.4330000,BATCH,2022-12-05 17:07:53.4330000
154320,23199,0.481481481481482,2022-09-16,94,5,BATCH,2022-12-05 17:07:12.4670000,BATCH,2022-12-05 17:07:12.4670000
154338,19900,0.872549019607843,2022-09-16,93,5,BATCH,2022-12-05 17:07:14.9930000,BATCH,2022-12-05 17:07:14.9930000
154394,20919,0.823529411764706,2022-09-16,95,5,BATCH,2022-12-05 17:07:24.7980000,BATCH,2022-12-05 17:07:24.7980000
154217,20919,0.782352941176471,2022-09-15,95,5,BATCH,2022-12-05 17:06:57.9890000,BATCH,2022-12-05 17:06:57.9890000
154151,19900,0.843137254901961,2022-09-15,93,5,BATCH,2022-12-05 17:06:48.2330000,BATCH,2022-12-05 17:06:48.2330000
154143,23199,0.407407407407407,2022-09-15,94,5,BATCH,2022-12-05 17:06:46.9540000,BATCH,2022-12-05 17:06:46.9540000
